fips,X,race_eth,edu5,age4,SEX,Freq,sex,state,postal,GESTCEN,census.region,nate.subregion,nate.region
34,286,Hispanic,hs,1,1,36420,Male,New Jersey,NJ,22,northeast,acela,east
34,2581,Other,nohs,3,1,6235,Male,New Jersey,NJ,22,northeast,acela,east
34,5386,Hispanic,hs,2,2,27208,Female,New Jersey,NJ,22,northeast,acela,east
34,7222,Hispanic,col,4,2,2500,Female,New Jersey,NJ,22,northeast,acela,east
34,7426,Hispanic,hs,4,2,12580,Female,New Jersey,NJ,22,northeast,acela,east
34,2530,Hispanic,nohs,3,1,25757,Male,New Jersey,NJ,22,northeast,acela,east
34,5080,White,somecol,1,2,118274,Female,New Jersey,NJ,22,northeast,acela,east
34,1357,Other,hs,2,1,7021,Male,New Jersey,NJ,22,northeast,acela,east
34,5284,White,col,2,2,140427,Female,New Jersey,NJ,22,northeast,acela,east
34,1969,Other,somecol,2,1,10724,Male,New Jersey,NJ,22,northeast,acela,east
34,4519,Black,nohs,1,2,11960,Female,New Jersey,NJ,22,northeast,acela,east
34,4315,Black,hs,1,2,25646,Female,New Jersey,NJ,22,northeast,acela,east
34,2632,White,nohs,3,1,40452,Male,New Jersey,NJ,22,northeast,acela,east
34,5437,Other,hs,2,2,6636,Female,New Jersey,NJ,22,northeast,acela,east
34,31,Black,col,1,1,6279,Male,New Jersey,NJ,22,northeast,acela,east
34,7477,Other,hs,4,2,5849,Female,New Jersey,NJ,22,northeast,acela,east
34,3550,Hispanic,nohs,4,1,17626,Male,New Jersey,NJ,22,northeast,acela,east
34,7681,Other,nohs,4,2,7075,Female,New Jersey,NJ,22,northeast,acela,east
34,1612,White,nohs,2,1,16577,Male,New Jersey,NJ,22,northeast,acela,east
34,3958,Hispanic,somecol,4,1,3535,Male,New Jersey,NJ,22,northeast,acela,east
34,2020,White,somecol,2,1,108332,Male,New Jersey,NJ,22,northeast,acela,east
34,4570,Hispanic,nohs,1,2,12775,Female,New Jersey,NJ,22,northeast,acela,east
34,4366,Hispanic,hs,1,2,31372,Female,New Jersey,NJ,22,northeast,acela,east
34,3193,Other,col,4,1,8764,Male,New Jersey,NJ,22,northeast,acela,east
34,2683,Black,postgrad,3,1,7625,Male,New Jersey,NJ,22,northeast,acela,east
34,1255,Black,hs,2,1,41952,Male,New Jersey,NJ,22,northeast,acela,east
34,7528,White,hs,4,2,241267,Female,New Jersey,NJ,22,northeast,acela,east
34,3601,Other,nohs,4,1,2964,Male,New Jersey,NJ,22,northeast,acela,east
34,7732,White,nohs,4,2,85007,Female,New Jersey,NJ,22,northeast,acela,east
34,1663,Black,postgrad,2,1,5514,Male,New Jersey,NJ,22,northeast,acela,east
34,4009,Other,somecol,4,1,5005,Male,New Jersey,NJ,22,northeast,acela,east
34,6967,Black,somecol,3,2,51541,Female,New Jersey,NJ,22,northeast,acela,east
34,6763,Black,postgrad,3,2,12855,Female,New Jersey,NJ,22,northeast,acela,east
34,8140,White,somecol,4,2,94674,Female,New Jersey,NJ,22,northeast,acela,east
34,898,Hispanic,somecol,1,1,44031,Male,New Jersey,NJ,22,northeast,acela,east
34,3907,Black,somecol,4,1,9313,Male,New Jersey,NJ,22,northeast,acela,east
34,133,Other,col,1,1,15235,Male,New Jersey,NJ,22,northeast,acela,east
34,2938,Hispanic,somecol,3,1,30697,Male,New Jersey,NJ,22,northeast,acela,east
34,3652,White,nohs,4,1,57943,Male,New Jersey,NJ,22,northeast,acela,east
34,7783,Black,postgrad,4,2,3235,Female,New Jersey,NJ,22,northeast,acela,east
34,1714,Hispanic,postgrad,2,1,7983,Male,New Jersey,NJ,22,northeast,acela,east
34,4468,White,hs,1,2,65531,Female,New Jersey,NJ,22,northeast,acela,east
34,2122,Hispanic,col,3,1,10751,Male,New Jersey,NJ,22,northeast,acela,east
34,4672,White,nohs,1,2,16699,Female,New Jersey,NJ,22,northeast,acela,east
34,4876,White,postgrad,1,2,25586,Female,New Jersey,NJ,22,northeast,acela,east
34,5845,Other,postgrad,2,2,21694,Female,New Jersey,NJ,22,northeast,acela,east
34,3499,Black,nohs,4,1,11415,Male,New Jersey,NJ,22,northeast,acela,east
34,7630,Hispanic,nohs,4,2,26991,Female,New Jersey,NJ,22,northeast,acela,east
34,6712,White,nohs,3,2,30347,Female,New Jersey,NJ,22,northeast,acela,east
34,388,White,hs,1,1,90583,Male,New Jersey,NJ,22,northeast,acela,east
34,643,Black,postgrad,1,1,1667,Male,New Jersey,NJ,22,northeast,acela,east
34,5488,White,hs,2,2,83139,Female,New Jersey,NJ,22,northeast,acela,east
34,4111,Black,col,1,2,10032,Female,New Jersey,NJ,22,northeast,acela,east
34,2173,Other,col,3,1,26980,Male,New Jersey,NJ,22,northeast,acela,east
34,7273,Other,col,4,2,8341,Female,New Jersey,NJ,22,northeast,acela,east
34,1000,White,somecol,1,1,126349,Male,New Jersey,NJ,22,northeast,acela,east
34,5896,White,postgrad,2,2,87162,Female,New Jersey,NJ,22,northeast,acela,east
34,6100,White,somecol,2,2,105295,Female,New Jersey,NJ,22,northeast,acela,east
34,1408,White,hs,2,1,103746,Male,New Jersey,NJ,22,northeast,acela,east
34,2785,Other,postgrad,3,1,26755,Male,New Jersey,NJ,22,northeast,acela,east
34,439,Black,nohs,1,1,12958,Male,New Jersey,NJ,22,northeast,acela,east
34,3244,White,col,4,1,71392,Male,New Jersey,NJ,22,northeast,acela,east
34,2224,White,col,3,1,192316,Male,New Jersey,NJ,22,northeast,acela,east
34,5998,Hispanic,somecol,2,2,43550,Female,New Jersey,NJ,22,northeast,acela,east
34,1102,Hispanic,col,2,1,17966,Male,New Jersey,NJ,22,northeast,acela,east
34,82,Hispanic,col,1,1,11186,Male,New Jersey,NJ,22,northeast,acela,east
34,1051,Black,col,2,1,12962,Male,New Jersey,NJ,22,northeast,acela,east
34,5947,Black,somecol,2,2,39234,Female,New Jersey,NJ,22,northeast,acela,east
34,6355,Black,hs,3,2,46742,Female,New Jersey,NJ,22,northeast,acela,east
34,1459,Black,nohs,2,1,10152,Male,New Jersey,NJ,22,northeast,acela,east
34,6814,Hispanic,postgrad,3,2,9818,Female,New Jersey,NJ,22,northeast,acela,east
34,7936,White,postgrad,4,2,46866,Female,New Jersey,NJ,22,northeast,acela,east
34,3040,White,somecol,3,1,189759,Male,New Jersey,NJ,22,northeast,acela,east
34,2275,Black,hs,3,1,48831,Male,New Jersey,NJ,22,northeast,acela,east
34,184,White,col,1,1,76131,Male,New Jersey,NJ,22,northeast,acela,east
34,2734,Hispanic,postgrad,3,1,8141,Male,New Jersey,NJ,22,northeast,acela,east
34,3703,Black,postgrad,4,1,3367,Male,New Jersey,NJ,22,northeast,acela,east
34,7834,Hispanic,postgrad,4,2,1596,Female,New Jersey,NJ,22,northeast,acela,east
34,1765,Other,postgrad,2,1,17342,Male,New Jersey,NJ,22,northeast,acela,east
34,6406,Hispanic,hs,3,2,40776,Female,New Jersey,NJ,22,northeast,acela,east
34,1510,Hispanic,nohs,2,1,15345,Male,New Jersey,NJ,22,northeast,acela,east
34,4060,White,somecol,4,1,73079,Male,New Jersey,NJ,22,northeast,acela,east
34,7018,Hispanic,somecol,3,2,33498,Female,New Jersey,NJ,22,northeast,acela,east
34,3346,Hispanic,hs,4,1,9379,Male,New Jersey,NJ,22,northeast,acela,east
34,2326,Hispanic,hs,3,1,38297,Male,New Jersey,NJ,22,northeast,acela,east
34,949,Other,somecol,1,1,21279,Male,New Jersey,NJ,22,northeast,acela,east
34,1204,White,col,2,1,126600,Male,New Jersey,NJ,22,northeast,acela,east
34,3754,Hispanic,postgrad,4,1,861,Male,New Jersey,NJ,22,northeast,acela,east
34,2989,Other,somecol,3,1,12985,Male,New Jersey,NJ,22,northeast,acela,east
34,5539,Black,nohs,2,2,11441,Female,New Jersey,NJ,22,northeast,acela,east
34,1816,White,postgrad,2,1,63713,Male,New Jersey,NJ,22,northeast,acela,east
34,6457,Other,hs,3,2,13376,Female,New Jersey,NJ,22,northeast,acela,east
34,6916,White,postgrad,3,2,119754,Female,New Jersey,NJ,22,northeast,acela,east
34,592,White,nohs,1,1,24816,Male,New Jersey,NJ,22,northeast,acela,east
34,4723,Black,postgrad,1,2,2019,Female,New Jersey,NJ,22,northeast,acela,east
34,4927,Black,somecol,1,2,43271,Female,New Jersey,NJ,22,northeast,acela,east
34,2836,White,postgrad,3,1,123322,Male,New Jersey,NJ,22,northeast,acela,east
34,3091,Black,col,4,1,3942,Male,New Jersey,NJ,22,northeast,acela,east
34,235,Black,hs,1,1,37168,Male,New Jersey,NJ,22,northeast,acela,east
34,6559,Black,nohs,3,2,15684,Female,New Jersey,NJ,22,northeast,acela,east
34,5590,Hispanic,nohs,2,2,13417,Female,New Jersey,NJ,22,northeast,acela,east
34,694,Hispanic,postgrad,1,1,1552,Male,New Jersey,NJ,22,northeast,acela,east
34,1153,Other,col,2,1,26772,Male,New Jersey,NJ,22,northeast,acela,east
34,6508,White,hs,3,2,238757,Female,New Jersey,NJ,22,northeast,acela,east
34,6304,White,col,3,2,196911,Female,New Jersey,NJ,22,northeast,acela,east
34,1561,Other,nohs,2,1,1609,Male,New Jersey,NJ,22,northeast,acela,east
34,4978,Hispanic,somecol,1,2,46471,Female,New Jersey,NJ,22,northeast,acela,east
34,3397,Other,hs,4,1,5106,Male,New Jersey,NJ,22,northeast,acela,east
34,6151,Black,col,3,2,22972,Female,New Jersey,NJ,22,northeast,acela,east
34,7987,Black,somecol,4,2,13476,Female,New Jersey,NJ,22,northeast,acela,east
34,796,White,postgrad,1,1,12154,Male,New Jersey,NJ,22,northeast,acela,east
34,490,Hispanic,nohs,1,1,13542,Male,New Jersey,NJ,22,northeast,acela,east
34,3295,Black,hs,4,1,15936,Male,New Jersey,NJ,22,northeast,acela,east
34,745,Other,postgrad,1,1,3318,Male,New Jersey,NJ,22,northeast,acela,east
34,6049,Other,somecol,2,2,12396,Female,New Jersey,NJ,22,northeast,acela,east
34,7885,Other,postgrad,4,2,3635,Female,New Jersey,NJ,22,northeast,acela,east
34,2887,Black,somecol,3,1,38367,Male,New Jersey,NJ,22,northeast,acela,east
34,6865,Other,postgrad,3,2,17946,Female,New Jersey,NJ,22,northeast,acela,east
34,6253,Other,col,3,2,33075,Female,New Jersey,NJ,22,northeast,acela,east
34,6202,Hispanic,col,3,2,15549,Female,New Jersey,NJ,22,northeast,acela,east
34,5641,Other,nohs,2,2,2939,Female,New Jersey,NJ,22,northeast,acela,east
34,2428,White,hs,3,1,222663,Male,New Jersey,NJ,22,northeast,acela,east
34,2377,Other,hs,3,1,10106,Male,New Jersey,NJ,22,northeast,acela,east
34,541,Other,nohs,1,1,3846,Male,New Jersey,NJ,22,northeast,acela,east
34,5692,White,nohs,2,2,9988,Female,New Jersey,NJ,22,northeast,acela,east
34,6610,Hispanic,nohs,3,2,26047,Female,New Jersey,NJ,22,northeast,acela,east
34,847,Black,somecol,1,1,31438,Male,New Jersey,NJ,22,northeast,acela,east
34,3142,Hispanic,col,4,1,2665,Male,New Jersey,NJ,22,northeast,acela,east
34,6661,Other,nohs,3,2,6557,Female,New Jersey,NJ,22,northeast,acela,east
35,4775,Hispanic,postgrad,1,2,1112,Female,New Mexico,NM,85,west,interior,west
35,7376,Black,hs,4,2,500,Female,New Mexico,NM,85,west,interior,west
35,4826,Other,postgrad,1,2,246,Female,New Mexico,NM,85,west,interior,west
35,7325,White,col,4,2,14693,Female,New Mexico,NM,85,west,interior,west
35,2684,Black,postgrad,3,1,409,Male,New Mexico,NM,85,west,interior,west
35,8090,Other,somecol,4,2,2010,Female,New Mexico,NM,85,west,interior,west
35,7070,Other,somecol,3,2,9661,Female,New Mexico,NM,85,west,interior,west
35,1970,Other,somecol,2,1,7296,Male,New Mexico,NM,85,west,interior,west
35,7427,Hispanic,hs,4,2,16107,Female,New Mexico,NM,85,west,interior,west
35,5132,Black,col,2,2,370,Female,New Mexico,NM,85,west,interior,west
35,4877,White,postgrad,1,2,3176,Female,New Mexico,NM,85,west,interior,west
35,2786,Other,postgrad,3,1,2736,Male,New Mexico,NM,85,west,interior,west
35,7121,White,somecol,3,2,51829,Female,New Mexico,NM,85,west,interior,west
35,2480,Black,nohs,3,1,711,Male,New Mexico,NM,85,west,interior,west
35,5030,Other,somecol,1,2,10176,Female,New Mexico,NM,85,west,interior,west
35,7580,Black,nohs,4,2,259,Female,New Mexico,NM,85,west,interior,west
35,8141,White,somecol,4,2,29559,Female,New Mexico,NM,85,west,interior,west
35,8039,Hispanic,somecol,4,2,9184,Female,New Mexico,NM,85,west,interior,west
35,1715,Hispanic,postgrad,2,1,2441,Male,New Mexico,NM,85,west,interior,west
35,1664,Black,postgrad,2,1,593,Male,New Mexico,NM,85,west,interior,west
35,5744,Black,postgrad,2,2,939,Female,New Mexico,NM,85,west,interior,west
35,7478,Other,hs,4,2,1976,Female,New Mexico,NM,85,west,interior,west
35,6356,Black,hs,3,2,1081,Female,New Mexico,NM,85,west,interior,west
35,1613,White,nohs,2,1,4933,Male,New Mexico,NM,85,west,interior,west
35,4418,Other,hs,1,2,7194,Female,New Mexico,NM,85,west,interior,west
35,7172,Black,col,4,2,246,Female,New Mexico,NM,85,west,interior,west
35,2735,Hispanic,postgrad,3,1,6911,Male,New Mexico,NM,85,west,interior,west
35,2021,White,somecol,2,1,22475,Male,New Mexico,NM,85,west,interior,west
35,2225,White,col,3,1,27806,Male,New Mexico,NM,85,west,interior,west
35,5999,Hispanic,somecol,2,2,29958,Female,New Mexico,NM,85,west,interior,west
35,3653,White,nohs,4,1,5396,Male,New Mexico,NM,85,west,interior,west
35,5234,Other,col,2,2,3587,Female,New Mexico,NM,85,west,interior,west
35,3602,Other,nohs,4,1,2692,Male,New Mexico,NM,85,west,interior,west
35,3551,Hispanic,nohs,4,1,13758,Male,New Mexico,NM,85,west,interior,west
35,7733,White,nohs,4,2,8271,Female,New Mexico,NM,85,west,interior,west
35,2123,Hispanic,col,3,1,7070,Male,New Mexico,NM,85,west,interior,west
35,6968,Black,somecol,3,2,1231,Female,New Mexico,NM,85,west,interior,west
35,2327,Hispanic,hs,3,1,33835,Male,New Mexico,NM,85,west,interior,west
35,2531,Hispanic,nohs,3,1,14285,Male,New Mexico,NM,85,west,interior,west
35,2276,Black,hs,3,1,556,Male,New Mexico,NM,85,west,interior,west
35,5795,Hispanic,postgrad,2,2,5773,Female,New Mexico,NM,85,west,interior,west
35,3449,White,hs,4,1,17908,Male,New Mexico,NM,85,west,interior,west
35,389,White,hs,1,1,13177,Male,New Mexico,NM,85,west,interior,west
35,1766,Other,postgrad,2,1,664,Male,New Mexico,NM,85,west,interior,west
35,4520,Black,nohs,1,2,1109,Female,New Mexico,NM,85,west,interior,west
35,2888,Black,somecol,3,1,1667,Male,New Mexico,NM,85,west,interior,west
35,2837,White,postgrad,3,1,22035,Male,New Mexico,NM,85,west,interior,west
35,2582,Other,nohs,3,1,4877,Male,New Mexico,NM,85,west,interior,west
35,4928,Black,somecol,1,2,1423,Female,New Mexico,NM,85,west,interior,west
35,6101,White,somecol,2,2,26144,Female,New Mexico,NM,85,west,interior,west
35,7682,Other,nohs,4,2,5390,Female,New Mexico,NM,85,west,interior,west
35,7937,White,postgrad,4,2,13421,Female,New Mexico,NM,85,west,interior,west
35,5081,White,somecol,1,2,23985,Female,New Mexico,NM,85,west,interior,west
35,7631,Hispanic,nohs,4,2,17338,Female,New Mexico,NM,85,west,interior,west
35,1817,White,postgrad,2,1,12571,Male,New Mexico,NM,85,west,interior,west
35,4571,Hispanic,nohs,1,2,14085,Female,New Mexico,NM,85,west,interior,west
35,3194,Other,col,4,1,861,Male,New Mexico,NM,85,west,interior,west
35,4367,Hispanic,hs,1,2,18483,Female,New Mexico,NM,85,west,interior,west
35,2633,White,nohs,3,1,5712,Male,New Mexico,NM,85,west,interior,west
35,5183,Hispanic,col,2,2,11535,Female,New Mexico,NM,85,west,interior,west
35,1256,Black,hs,2,1,1168,Male,New Mexico,NM,85,west,interior,west
35,287,Hispanic,hs,1,1,25372,Male,New Mexico,NM,85,west,interior,west
35,4469,White,hs,1,2,9806,Female,New Mexico,NM,85,west,interior,west
35,1868,Black,somecol,2,1,875,Male,New Mexico,NM,85,west,interior,west
35,5642,Other,nohs,2,2,2304,Female,New Mexico,NM,85,west,interior,west
35,2072,Black,col,3,1,696,Male,New Mexico,NM,85,west,interior,west
35,4163,Hispanic,col,1,2,6702,Female,New Mexico,NM,85,west,interior,west
35,3245,White,col,4,1,15978,Male,New Mexico,NM,85,west,interior,west
35,899,Hispanic,somecol,1,1,32456,Male,New Mexico,NM,85,west,interior,west
35,5285,White,col,2,2,15558,Female,New Mexico,NM,85,west,interior,west
35,2939,Hispanic,somecol,3,1,27695,Male,New Mexico,NM,85,west,interior,west
35,1307,Hispanic,hs,2,1,28375,Male,New Mexico,NM,85,west,interior,west
35,7529,White,hs,4,2,28154,Female,New Mexico,NM,85,west,interior,west
35,6407,Hispanic,hs,3,2,32552,Female,New Mexico,NM,85,west,interior,west
35,7019,Hispanic,somecol,3,2,30008,Female,New Mexico,NM,85,west,interior,west
35,2378,Other,hs,3,1,7887,Male,New Mexico,NM,85,west,interior,west
35,7223,Hispanic,col,4,2,1195,Female,New Mexico,NM,85,west,interior,west
35,1001,White,somecol,1,1,27186,Male,New Mexico,NM,85,west,interior,west
35,5846,Other,postgrad,2,2,2343,Female,New Mexico,NM,85,west,interior,west
35,4622,Other,nohs,1,2,3690,Female,New Mexico,NM,85,west,interior,west
35,6050,Other,somecol,2,2,9472,Female,New Mexico,NM,85,west,interior,west
35,3704,Black,postgrad,4,1,210,Male,New Mexico,NM,85,west,interior,west
35,6713,White,nohs,3,2,4811,Female,New Mexico,NM,85,west,interior,west
35,644,Black,postgrad,1,1,150,Male,New Mexico,NM,85,west,interior,west
35,7835,Hispanic,postgrad,4,2,2479,Female,New Mexico,NM,85,west,interior,west
35,7784,Black,postgrad,4,2,307,Female,New Mexico,NM,85,west,interior,west
35,2174,Other,col,3,1,2167,Male,New Mexico,NM,85,west,interior,west
35,7274,Other,col,4,2,329,Female,New Mexico,NM,85,west,interior,west
35,3806,Other,postgrad,4,1,355,Male,New Mexico,NM,85,west,interior,west
35,5897,White,postgrad,2,2,11144,Female,New Mexico,NM,85,west,interior,west
35,5387,Hispanic,hs,2,2,22069,Female,New Mexico,NM,85,west,interior,west
35,4214,Other,col,1,2,1849,Female,New Mexico,NM,85,west,interior,west
35,3500,Black,nohs,4,1,274,Male,New Mexico,NM,85,west,interior,west
35,440,Black,nohs,1,1,1295,Male,New Mexico,NM,85,west,interior,west
35,2990,Other,somecol,3,1,6457,Male,New Mexico,NM,85,west,interior,west
35,7886,Other,postgrad,4,2,1009,Female,New Mexico,NM,85,west,interior,west
35,1358,Other,hs,2,1,6600,Male,New Mexico,NM,85,west,interior,west
35,5540,Black,nohs,2,2,231,Female,New Mexico,NM,85,west,interior,west
35,6203,Hispanic,col,3,2,10631,Female,New Mexico,NM,85,west,interior,west
35,4979,Hispanic,somecol,1,2,42701,Female,New Mexico,NM,85,west,interior,west
35,6152,Black,col,3,2,386,Female,New Mexico,NM,85,west,interior,west
35,1919,Hispanic,somecol,2,1,24271,Male,New Mexico,NM,85,west,interior,west
35,7988,Black,somecol,4,2,569,Female,New Mexico,NM,85,west,interior,west
35,4673,White,nohs,1,2,5220,Female,New Mexico,NM,85,west,interior,west
35,6815,Hispanic,postgrad,3,2,5322,Female,New Mexico,NM,85,west,interior,west
35,3041,White,somecol,3,1,46118,Male,New Mexico,NM,85,west,interior,west
35,6764,Black,postgrad,3,2,69,Female,New Mexico,NM,85,west,interior,west
35,695,Hispanic,postgrad,1,1,233,Male,New Mexico,NM,85,west,interior,west
35,5591,Hispanic,nohs,2,2,8854,Female,New Mexico,NM,85,west,interior,west
35,6509,White,hs,3,2,25976,Female,New Mexico,NM,85,west,interior,west
35,6254,Other,col,3,2,3686,Female,New Mexico,NM,85,west,interior,west
35,6458,Other,hs,3,2,7636,Female,New Mexico,NM,85,west,interior,west
35,338,Other,hs,1,1,9279,Male,New Mexico,NM,85,west,interior,west
35,4316,Black,hs,1,2,353,Female,New Mexico,NM,85,west,interior,west
35,4724,Black,postgrad,1,2,132,Female,New Mexico,NM,85,west,interior,west
35,5693,White,nohs,2,2,2209,Female,New Mexico,NM,85,west,interior,west
35,32,Black,col,1,1,138,Male,New Mexico,NM,85,west,interior,west
35,3092,Black,col,4,1,26,Male,New Mexico,NM,85,west,interior,west
35,3296,Black,hs,4,1,80,Male,New Mexico,NM,85,west,interior,west
35,950,Other,somecol,1,1,9697,Male,New Mexico,NM,85,west,interior,west
35,5336,Black,hs,2,2,121,Female,New Mexico,NM,85,west,interior,west
35,1409,White,hs,2,1,13262,Male,New Mexico,NM,85,west,interior,west
35,6305,White,col,3,2,27320,Female,New Mexico,NM,85,west,interior,west
35,3959,Hispanic,somecol,4,1,7823,Male,New Mexico,NM,85,west,interior,west
35,185,White,col,1,1,8536,Male,New Mexico,NM,85,west,interior,west
35,5489,White,hs,2,2,9540,Female,New Mexico,NM,85,west,interior,west
35,2429,White,hs,3,1,27670,Male,New Mexico,NM,85,west,interior,west
35,5948,Black,somecol,2,2,1603,Female,New Mexico,NM,85,west,interior,west
35,1052,Black,col,2,1,0,Male,New Mexico,NM,85,west,interior,west
35,4265,White,col,1,2,10083,Female,New Mexico,NM,85,west,interior,west
35,3347,Hispanic,hs,4,1,11453,Male,New Mexico,NM,85,west,interior,west
35,491,Hispanic,nohs,1,1,16158,Male,New Mexico,NM,85,west,interior,west
35,3755,Hispanic,postgrad,4,1,1987,Male,New Mexico,NM,85,west,interior,west
35,4010,Other,somecol,4,1,2001,Male,New Mexico,NM,85,west,interior,west
35,134,Other,col,1,1,895,Male,New Mexico,NM,85,west,interior,west
35,3857,White,postgrad,4,1,21170,Male,New Mexico,NM,85,west,interior,west
35,236,Black,hs,1,1,966,Male,New Mexico,NM,85,west,interior,west
35,1205,White,col,2,1,15467,Male,New Mexico,NM,85,west,interior,west
35,6866,Other,postgrad,3,2,2732,Female,New Mexico,NM,85,west,interior,west
35,542,Other,nohs,1,1,3725,Male,New Mexico,NM,85,west,interior,west
35,593,White,nohs,1,1,6975,Male,New Mexico,NM,85,west,interior,west
35,5438,Other,hs,2,2,6758,Female,New Mexico,NM,85,west,interior,west
35,3143,Hispanic,col,4,1,2637,Male,New Mexico,NM,85,west,interior,west
35,3908,Black,somecol,4,1,417,Male,New Mexico,NM,85,west,interior,west
